Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
281,2008,10,7,22,FALSE,0.871387283,65,28,10.2,0,10.0,81,11,30.05,0
282,2008,10,8,1,FALSE,0.953555878,66,27,12.6,0,10.0,84,7,30.03,0
282,2008,10,8,4,FALSE,0.692307692,66,27,12.6,1,10.0,83,0,30.01,0
282,2008,10,8,7,TRUE,0.431059507,66,27,12.6,0,9.0,90,3,30.02,3816
282,2008,10,8,10,TRUE,0.169811321,66,27,12.6,0,9.0,76,3,30.01,23843
282,2008,10,8,13,TRUE,0.091436865,66,27,12.6,0,10.0,55,24,29.95,27645
282,2008,10,8,16,TRUE,0.352685051,66,27,12.6,1,10.0,61,25,29.92,11063
282,2008,10,8,19,TRUE,0.613933237,66,27,12.6,0,10.0,72,9,29.9,0
282,2008,10,8,22,FALSE,0.875181422,66,27,12.6,0,10.0,78,23,29.91,0
283,2008,10,9,1,FALSE,0.956331878,62,27,14.6,0,10.0,83,15,29.91,0
283,2008,10,9,4,FALSE,0.694323144,62,27,14.6,0,10.0,80,13,29.92,0
283,2008,10,9,7,TRUE,0.43231441,62,27,14.6,1,10.0,75,9,29.96,3837
283,2008,10,9,10,TRUE,0.170305677,62,27,14.6,0,10.0,47,5,30.0,24973
283,2008,10,9,13,TRUE,0.091703057,62,27,14.6,0,10.0,36,16,29.97,28183
283,2008,10,9,16,TRUE,0.35371179,62,27,14.6,0,10.0,50,26,29.94,10894
283,2008,10,9,19,TRUE,0.615720524,62,27,14.6,0,10.0,67,20,29.95,0
283,2008,10,9,22,FALSE,0.877729258,62,27,14.6,0,10.0,67,11,29.97,0
284,2008,10,10,1,FALSE,0.959124088,57,29,17.6,0,10.0,69,16,29.98,0
284,2008,10,10,4,FALSE,0.696350365,57,29,17.6,0,10.0,69,11,29.98,0
284,2008,10,10,7,TRUE,0.433576642,57,29,17.6,1,10.0,59,13,29.99,3755
284,2008,10,10,10,TRUE,0.17080292,57,29,17.6,1,10.0,42,17,30.0,25334
284,2008,10,10,13,TRUE,0.091970803,57,29,17.6,1,10.0,46,26,29.94,29016
284,2008,10,10,16,TRUE,0.354744526,57,29,17.6,2,10.0,46,29,29.91,10179
284,2008,10,10,19,TRUE,0.617518248,57,29,17.6,0,10.0,64,18,29.92,0
284,2008,10,10,22,FALSE,0.880291971,57,29,17.6,0,10.0,46,13,29.93,0
285,2008,10,11,1,FALSE,0.961876833,61,31,14.6,0,10.0,32,14,29.92,0
285,2008,10,11,4,FALSE,0.697947214,61,31,14.6,0,10.0,36,14,29.93,0
285,2008,10,11,7,TRUE,0.434017595,61,31,14.6,0,10.0,34,10,29.97,0
285,2008,10,11,10,TRUE,0.170087977,61,31,14.6,0,10.0,34,20,29.98,0
285,2008,10,11,13,TRUE,0.093841642,61,31,14.6,1,10.0,28,20,29.96,0
285,2008,10,11,16,TRUE,0.357771261,61,31,14.6,0,10.0,35,21,29.95,0
285,2008,10,11,19,TRUE,0.62170088,61,31,14.6,0,10.0,42,10,30.0,0
285,2008,10,11,22,FALSE,0.885630499,61,31,14.6,0,10.0,25,9,30.04,0
286,2008,10,12,1,FALSE,0.964705882,63,32,13.4,0,10.0,39,15,30.09,0
286,2008,10,12,4,FALSE,0.7,63,32,13.4,0,10.0,41,13,30.1,0
286,2008,10,12,7,TRUE,0.435294118,63,32,13.4,0,10.0,34,9,30.15,0
286,2008,10,12,10,TRUE,0.170588235,63,32,13.4,0,10.0,29,20,30.17,0
286,2008,10,12,13,TRUE,0.094117647,63,32,13.4,0,10.0,25,14,30.15,0
286,2008,10,12,16,TRUE,0.358823529,63,32,13.4,0,10.0,29,17,30.13,10727
286,2008,10,12,19,TRUE,0.623529412,63,32,13.4,0,10.0,46,11,30.16,0
286,2008,10,12,22,FALSE,0.888235294,63,32,13.4,1,10.0,27,7,30.19,0
287,2008,10,13,1,FALSE,0.968980798,64,28,6.4,1,10.0,21,0,30.21,0
287,2008,10,13,4,FALSE,0.70310192,64,28,6.4,0,10.0,49,5,30.22,0
287,2008,10,13,7,TRUE,0.437223043,64,28,6.4,0,10.0,49,0,30.26,3687
287,2008,10,13,10,TRUE,0.171344165,64,28,6.4,0,10.0,21,0,30.27,23961
287,2008,10,13,13,TRUE,0.094534712,64,28,6.4,0,10.0,14,5,30.22,27438
287,2008,10,13,16,TRUE,0.360413589,64,28,6.4,0,10.0,18,18,30.19,10116
287,2008,10,13,19,TRUE,0.626292467,64,28,6.4,0,10.0,26,13,30.2,0
287,2008,10,13,22,FALSE,0.892171344,64,28,6.4,0,10.0,62,7,30.2,0
288,2008,10,14,1,FALSE,0.971851852,65,29,4.9,0,10.0,75,0,30.18,0
288,2008,10,14,4,FALSE,0.705185185,65,29,4.9,0,10.0,61,3,30.16,0
288,2008,10,14,7,TRUE,0.438518519,65,29,4.9,0,10.0,75,0,30.18,3473
288,2008,10,14,10,TRUE,0.171851852,65,29,4.9,0,10.0,63,5,30.18,22832
288,2008,10,14,13,TRUE,0.094814815,65,29,4.9,0,10.0,36,0,30.1,26285
288,2008,10,14,16,TRUE,0.361481481,65,29,4.9,1,10.0,31,14,30.05,9756
288,2008,10,14,19,TRUE,0.628148148,65,29,4.9,0,10.0,40,14,30.03,0
288,2008,10,14,22,FALSE,0.894814815,65,29,4.9,0,10.0,72,9,30.04,0
289,2008,10,15,1,FALSE,0.974702381,68,29,6.4,0,10.0,75,7,30.04,0
289,2008,10,15,4,FALSE,0.706845238,68,29,6.4,0,10.0,66,3,30.04,0
289,2008,10,15,7,TRUE,0.438988095,68,29,6.4,0,10.0,80,3,30.06,3359
289,2008,10,15,10,TRUE,0.171130952,68,29,6.4,0,10.0,65,6,30.08,7478
289,2008,10,15,13,TRUE,0.09672619,68,29,6.4,1,10.0,40,0,30.03,21210
289,2008,10,15,16,TRUE,0.364583333,68,29,6.4,1,10.0,34,18,30.0,9209
289,2008,10,15,19,TRUE,0.632440476,68,29,6.4,1,10.0,58,11,30.01,0
289,2008,10,15,22,FALSE,0.900297619,68,29,6.4,0,10.0,70,7,30.03,0
290,2008,10,16,1,FALSE,0.97761194,69,29,4.1,0,10.0,67,3,30.03,0
290,2008,10,16,4,FALSE,0.708955224,69,29,4.1,0,10.0,64,3,30.03,0
290,2008,10,16,7,TRUE,0.440298507,69,29,4.1,1,10.0,72,0,30.06,3225
290,2008,10,16,10,TRUE,0.171641791,69,29,4.1,0,10.0,70,3,30.08,21798
290,2008,10,16,13,TRUE,0.097014925,69,29,4.1,0,10.0,54,0,30.03,15159
290,2008,10,16,16,TRUE,0.365671642,69,29,4.1,0,10.0,24,15,30.0,9169
290,2008,10,16,19,TRUE,0.634328358,69,29,4.1,0,10.0,28,14,30.01,0
290,2008,10,16,22,FALSE,0.902985075,69,29,4.1,0,10.0,42,0,30.03,0
291,2008,10,17,1,FALSE,0.980538922,70,31,4.4,0,10.0,52,0,30.03,0
291,2008,10,17,4,FALSE,0.711077844,70,31,4.4,1,10.0,69,0,30.03,0
291,2008,10,17,7,TRUE,0.441616766,70,31,4.4,2,10.0,81,0,30.05,2718
291,2008,10,17,10,TRUE,0.172155689,70,31,4.4,3,10.0,66,3,30.06,20460
291,2008,10,17,13,TRUE,0.097305389,70,31,4.4,1,10.0,61,5,30.0,24427
291,2008,10,17,16,TRUE,0.366766467,70,31,4.4,1,10.0,24,11,29.96,8399
291,2008,10,17,19,TRUE,0.636227545,70,31,4.4,0,10.0,35,9,29.97,0
291,2008,10,17,22,FALSE,0.905688623,70,31,4.4,0,10.0,48,3,29.99,0
292,2008,10,18,1,FALSE,0.984962406,59,29,10.3,1,10.0,62,10,29.99,0
292,2008,10,18,4,FALSE,0.714285714,59,29,10.3,2,10.0,75,5,30.0,0
292,2008,10,18,7,TRUE,0.443609023,59,29,10.3,2,10.0,90,10,30.02,542
292,2008,10,18,10,TRUE,0.172932331,59,29,10.3,2,10.0,68,6,30.07,13884
292,2008,10,18,13,TRUE,0.097744361,59,29,10.3,2,10.0,59,13,30.02,25929
292,2008,10,18,16,TRUE,0.368421053,59,29,10.3,2,10.0,70,17,30.01,9282
292,2008,10,18,19,TRUE,0.639097744,59,29,10.3,2,10.0,83,11,30.03,0
292,2008,10,18,22,FALSE,0.909774436,59,29,10.3,2,10.0,83,8,30.06,0
293,2008,10,19,1,FALSE,0.986445783,56,27,11.5,3,10.0,83,0,30.05,0
293,2008,10,19,4,FALSE,0.715361446,56,27,11.5,4,10.0,83,7,30.05,0
293,2008,10,19,7,TRUE,0.444277108,56,27,11.5,4,10.0,83,3,30.08,385
293,2008,10,19,10,TRUE,0.173192771,56,27,11.5,2,10.0,72,8,30.1,17121
293,2008,10,19,13,TRUE,0.097891566,56,27,11.5,2,10.0,72,21,30.05,25347
293,2008,10,19,16,TRUE,0.368975904,56,27,11.5,3,10.0,83,18,30.05,7136
293,2008,10,19,19,TRUE,0.640060241,56,27,11.5,4,10.0,86,15,30.08,0
293,2008,10,19,22,FALSE,0.911144578,56,27,11.5,4,10.0,83,10,30.1,0
294,2008,10,20,1,FALSE,0.987915408,58,27,13.3,3,10.0,83,14,30.12,0
294,2008,10,20,4,FALSE,0.716012085,58,27,13.3,4,10.0,80,14,30.13,0
294,2008,10,20,7,TRUE,0.444108761,58,27,13.3,3,10.0,80,9,30.17,1142
294,2008,10,20,10,TRUE,0.172205438,58,27,13.3,1,10.0,67,11,30.2,21070
294,2008,10,20,13,TRUE,0.099697885,58,27,13.3,2,10.0,58,16,30.17,25392
294,2008,10,20,16,TRUE,0.371601208,58,27,13.3,2,10.0,70,17,30.16,8283
294,2008,10,20,19,TRUE,0.643504532,58,27,13.3,2,10.0,80,15,30.17,0
294,2008,10,20,22,FALSE,0.915407855,58,27,13.3,1,10.0,90,8,30.18,0
295,2008,10,21,1,FALSE,0.992412747,64,28,4.0,0,10.0,86,3,30.17,0
295,2008,10,21,4,FALSE,0.719271624,64,28,4.0,0,10.0,86,3,30.17,0
295,2008,10,21,7,TRUE,0.446130501,64,28,4.0,3,10.0,86,0,30.19,2581
295,2008,10,21,10,TRUE,0.172989378,64,28,4.0,1,10.0,75,0,30.2,21774
295,2008,10,21,13,TRUE,0.100151745,64,28,4.0,1,10.0,46,3,30.13,25064
295,2008,10,21,16,TRUE,0.373292868,64,28,4.0,1,10.0,46,14,30.08,8524
295,2008,10,21,19,TRUE,0.646433991,64,28,4.0,0,10.0,45,13,30.07,0
295,2008,10,21,22,FALSE,0.919575114,64,28,4.0,0,10.0,65,3,30.08,0
296,2008,10,22,1,FALSE,0.99543379,68,14,2.7,0,10.0,62,0,30.08,0
296,2008,10,22,4,FALSE,0.721461187,68,14,2.7,0,10.0,67,0,30.07,0
296,2008,10,22,7,TRUE,0.447488584,68,14,2.7,0,10.0,34,8,30.08,2921
296,2008,10,22,10,TRUE,0.173515982,68,14,2.7,0,10.0,21,7,30.09,21804
296,2008,10,22,13,TRUE,0.100456621,68,14,2.7,0,10.0,17,0,30.04,25219
296,2008,10,22,16,TRUE,0.374429224,68,14,2.7,0,10.0,21,0,30.02,8453
296,2008,10,22,19,TRUE,0.648401826,68,14,2.7,0,10.0,28,0,30.03,0
296,2008,10,22,22,FALSE,0.922374429,68,14,2.7,0,10.0,57,0,30.05,0
297,2008,10,23,1,FALSE,0.998473282,69,31,4.3,0,10.0,58,0,30.05,0
297,2008,10,23,4,FALSE,0.723664122,69,31,4.3,0,10.0,62,0,30.02,0
297,2008,10,23,7,TRUE,0.448854962,69,31,4.3,0,10.0,65,5,30.04,2603
297,2008,10,23,10,TRUE,0.174045802,69,31,4.3,0,10.0,63,5,30.06,20869
297,2008,10,23,13,TRUE,0.100763359,69,31,4.3,0,10.0,64,3,30.0,24209
297,2008,10,23,16,TRUE,0.375572519,69,31,4.3,0,10.0,26,11,29.97,5542
297,2008,10,23,19,TRUE,0.650381679,69,31,4.3,0,10.0,25,11,29.98,0
297,2008,10,23,22,FALSE,0.92519084,69,31,4.3,0,10.0,43,0,30.0,0
298,2008,10,24,1,FALSE,1.001531394,68,29,4.9,0,10.0,67,5,30.01,0
298,2008,10,24,4,FALSE,0.725880551,68,29,4.9,0,10.0,51,0,30.0,0
298,2008,10,24,7,TRUE,0.450229709,68,29,4.9,2,10.0,75,3,30.02,2461
298,2008,10,24,10,TRUE,0.174578867,68,29,4.9,1,10.0,70,5,30.05,10461
298,2008,10,24,13,TRUE,0.101071975,68,29,4.9,1,10.0,53,3,30.0,0
298,2008,10,24,16,TRUE,0.376722818,68,29,4.9,1,10.0,33,7,29.96,7934
298,2008,10,24,19,TRUE,0.65237366,68,29,4.9,0,10.0,43,13,29.99,0
298,2008,10,24,22,FALSE,0.928024502,68,29,4.9,0,10.0,58,0,30.02,0
299,2008,10,25,1,FALSE,1.006153846,68,29,4.6,0,10.0,56,3,30.03,0
299,2008,10,25,4,FALSE,0.729230769,68,29,4.6,0,10.0,62,0,30.02,0
299,2008,10,25,7,TRUE,0.452307692,68,29,4.6,0,8.0,80,0,30.05,2497
299,2008,10,25,10,TRUE,0.175384615,68,29,4.6,0,10.0,68,7,30.06,20597
299,2008,10,25,13,TRUE,0.101538462,68,29,4.6,0,10.0,61,3,30.01,23672
299,2008,10,25,16,TRUE,0.378461538,68,29,4.6,0,10.0,28,6,29.98,7775
299,2008,10,25,19,TRUE,0.655384615,68,29,4.6,0,10.0,49,6,29.99,0
299,2008,10,25,22,FALSE,0.932307692,68,29,4.6,0,10.0,52,7,30.02,0
300,2008,10,26,1,FALSE,1.009259259,60,29,11.3,0,9.0,83,11,30.04,0
300,2008,10,26,4,FALSE,0.731481481,60,29,11.3,1,8.0,93,9,30.05,0
300,2008,10,26,7,TRUE,0.453703704,60,29,11.3,1,9.0,96,6,30.08,1384
300,2008,10,26,10,TRUE,0.175925926,60,29,11.3,1,10.0,70,0,30.1,20680
300,2008,10,26,13,TRUE,0.101851852,60,29,11.3,1,10.0,59,14,30.05,24472
300,2008,10,26,16,TRUE,0.37962963,60,29,11.3,1,9.0,78,15,30.03,7800
300,2008,10,26,19,TRUE,0.657407407,60,29,11.3,1,6.0,93,17,30.08,0
300,2008,10,26,22,FALSE,0.935185185,60,29,11.3,1,8.0,93,15,30.13,0
301,2008,10,27,1,FALSE,1.013953488,55,29,9.0,1,9.0,93,8,30.16,0
301,2008,10,27,4,FALSE,0.734883721,55,29,9.0,3,7.0,93,0,30.15,0
301,2008,10,27,7,TRUE,0.455813953,55,29,9.0,4,4.0,90,6,30.19,221
301,2008,10,27,10,TRUE,0.176744186,55,29,9.0,4,3.0,87,3,30.2,13923
301,2008,10,27,13,TRUE,0.102325581,55,29,9.0,3,7.0,78,17,30.17,15242
301,2008,10,27,16,TRUE,0.381395349,55,29,9.0,3,10.0,78,15,30.14,3727
301,2008,10,27,19,TRUE,0.660465116,55,29,9.0,3,10.0,93,15,30.16,0
301,2008,10,27,22,FALSE,0.939534884,55,29,9.0,2,10.0,90,14,30.18,0
302,2008,10,28,1,FALSE,1.0155521,58,29,10.4,2,10.0,96,14,30.18,0
302,2008,10,28,4,FALSE,0.735614308,58,29,10.4,1,10.0,100,9,30.19,0
302,2008,10,28,7,TRUE,0.455676516,58,29,10.4,3,10.0,96,5,30.22,113
302,2008,10,28,10,TRUE,0.175738725,58,29,10.4,4,2.0,93,0,30.22,15058
302,2008,10,28,13,TRUE,0.104199067,58,29,10.4,1,10.0,72,20,30.17,23748
302,2008,10,28,16,TRUE,0.384136858,58,29,10.4,1,10.0,65,15,30.14,7480
302,2008,10,28,19,FALSE,0.66407465,58,29,10.4,1,10.0,90,17,30.14,0
302,2008,10,28,22,FALSE,0.944012442,58,29,10.4,1,10.0,93,10,30.14,0
303,2008,10,29,1,FALSE,1.018720749,56,30,8.3,1,10.0,96,8,30.1,0
303,2008,10,29,4,FALSE,0.737909516,56,30,8.3,1,10.0,100,7,30.06,0
303,2008,10,29,7,TRUE,0.457098284,56,30,8.3,1,7.0,100,9,30.08,186
303,2008,10,29,10,TRUE,0.176287051,56,30,8.3,3,7.0,83,3,30.07,15471
303,2008,10,29,13,TRUE,0.104524181,56,30,8.3,3,8.0,78,5,29.99,22378
303,2008,10,29,16,TRUE,0.385335413,56,30,8.3,2,10.0,70,9,29.94,7629
303,2008,10,29,19,FALSE,0.666146646,56,30,8.3,2,10.0,90,11,29.94,0
303,2008,10,29,22,FALSE,0.946957878,56,30,8.3,2,10.0,93,9,29.96,0
304,2008,10,30,1,FALSE,1.021909233,59,16,8.6,3,10.0,83,3,29.93,0
304,2008,10,30,4,FALSE,0.740219092,59,16,8.6,3,10.0,90,5,29.87,0
304,2008,10,30,7,TRUE,0.458528951,59,16,8.6,3,7.0,86,0,29.85,0
304,2008,10,30,10,TRUE,0.176838811,59,16,8.6,4,7.0,84,0,29.9,0
304,2008,10,30,13,TRUE,0.10485133,59,16,8.6,4,9.0,68,17,29.87,0
304,2008,10,30,16,TRUE,0.386541471,59,16,8.6,4,7.0,84,8,29.88,0
304,2008,10,30,19,FALSE,0.668231612,59,16,8.6,4,10.0,75,0,29.94,0
304,2008,10,30,22,FALSE,0.949921753,59,16,8.6,3,10.0,70,23,29.93,0
305,2008,10,31,1,FALSE,1.025117739,65,15,13.0,3,10.0,63,13,30.0,0
305,2008,10,31,4,FALSE,0.742543171,65,15,13.0,4,10.0,84,15,30.03,0
305,2008,10,31,7,TRUE,0.459968603,65,15,13.0,4,6.0,90,6,30.09,0
305,2008,10,31,10,TRUE,0.177394035,65,15,13.0,4,9.0,87,6,30.13,1283
305,2008,10,31,13,TRUE,0.105180534,65,15,13.0,3,10.0,61,18,30.1,8637
305,2008,10,31,16,TRUE,0.387755102,65,15,13.0,4,10.0,57,15,30.08,1209
305,2008,10,31,19,FALSE,0.67032967,65,15,13.0,3,10.0,59,21,30.08,0
305,2008,10,31,22,FALSE,0.952904239,65,15,13.0,3,10.0,78,11,30.06,0
306,2008,11,1,1,FALSE,1.029968454,63,16,12.8,3,10.0,75,9,30.03,0
306,2008,11,1,4,FALSE,0.746056782,63,16,12.8,4,10.0,84,7,29.99,0
306,2008,11,1,7,TRUE,0.46214511,63,16,12.8,4,4.0,90,14,29.97,168
306,2008,11,1,10,TRUE,0.178233438,63,16,12.8,4,3.0,87,15,29.99,1054
306,2008,11,1,13,TRUE,0.105678233,63,16,12.8,4,4.0,90,15,29.93,1200
306,2008,11,1,16,TRUE,0.389589905,63,16,12.8,4,3.0,87,15,29.88,683
306,2008,11,1,19,FALSE,0.673501577,63,16,12.8,4,9.0,87,14,29.9,0
306,2008,11,1,22,FALSE,0.957413249,63,16,12.8,4,10.0,93,9,29.93,0
307,2008,11,2,1,FALSE,0.938291139,62,23,8.1,4,10.0,90,9,29.93,0
307,2008,11,2,4,FALSE,0.653481013,62,23,8.1,3,10.0,90,5,29.96,0
307,2008,11,2,7,TRUE,0.368670886,62,23,8.1,2,10.0,90,9,30.02,357
307,2008,11,2,10,TRUE,0.083860759,62,23,8.1,3,10.0,78,0,30.07,10258
307,2008,11,2,13,TRUE,0.200949367,62,23,8.1,3,10.0,68,14,30.07,17127
307,2008,11,2,16,TRUE,0.485759494,62,23,8.1,2,10.0,73,13,30.06,8167
307,2008,11,2,19,FALSE,0.77056962,62,23,8.1,3,10.0,87,3,30.06,0
307,2008,11,2,22,FALSE,1.055379747,62,23,8.1,2,10.0,83,5,30.07,0
308,2008,11,3,1,FALSE,0.941269841,58,20,10.6,2,10.0,86,0,30.06,0
308,2008,11,3,4,FALSE,0.655555556,58,20,10.6,3,10.0,90,3,30.02,0
308,2008,11,3,7,TRUE,0.36984127,58,20,10.6,3,10.0,83,5,29.99,9
308,2008,11,3,10,TRUE,0.084126984,58,20,10.6,3,10.0,78,7,29.96,7259
308,2008,11,3,13,TRUE,0.201587302,58,20,10.6,3,10.0,72,20,29.86,6669
308,2008,11,3,16,TRUE,0.487301587,58,20,10.6,4,3.0,90,21,29.75,95
308,2008,11,3,19,FALSE,0.773015873,58,20,10.6,3,10.0,87,13,29.85,0
308,2008,11,3,22,FALSE,1.058730159,58,20,10.6,2,10.0,86,11,29.94,0
309,2008,11,4,1,FALSE,0.944267516,55,29,13.3,3,10.0,80,9,29.98,0
309,2008,11,4,4,FALSE,0.657643312,55,29,13.3,3,10.0,83,5,30.01,0
309,2008,11,4,7,TRUE,0.371019108,55,29,13.3,2,10.0,80,11,30.06,1661
309,2008,11,4,10,TRUE,0.084394904,55,29,13.3,3,10.0,69,13,30.13,16038
309,2008,11,4,13,TRUE,0.202229299,55,29,13.3,3,10.0,55,18,30.12,21373
309,2008,11,4,16,TRUE,0.488853503,55,29,13.3,3,10.0,64,22,30.13,5500
309,2008,11,4,19,FALSE,0.775477707,55,29,13.3,1,10.0,72,16,30.17,0
309,2008,11,4,22,FALSE,1.062101911,55,29,13.3,1,10.0,74,11,30.19,0
310,2008,11,5,1,FALSE,0.947284345,53,30,3.8,0,10.0,74,6,30.22,0
310,2008,11,5,4,FALSE,0.659744409,53,30,3.8,0,10.0,83,0,30.22,0
310,2008,11,5,7,TRUE,0.372204473,53,30,3.8,2,10.0,89,3,30.23,1721
310,2008,11,5,10,TRUE,0.084664537,53,30,3.8,3,10.0,67,3,30.27,16251
310,2008,11,5,13,TRUE,0.202875399,53,30,3.8,3,10.0,56,5,30.25,17465
310,2008,11,5,16,TRUE,0.490415335,53,30,3.8,4,10.0,52,8,30.25,4638
310,2008,11,5,19,FALSE,0.777955272,53,30,3.8,4,10.0,58,7,30.25,0
310,2008,11,5,22,FALSE,1.065495208,53,30,3.8,4,10.0,62,0,30.27,0
311,2008,11,6,1,FALSE,0.950320513,60,30,4.6,3,10.0,62,3,30.28,0
311,2008,11,6,4,FALSE,0.661858974,60,30,4.6,2,10.0,72,0,30.29,0
311,2008,11,6,7,TRUE,0.373397436,60,30,4.6,1,10.0,80,5,30.33,1365
311,2008,11,6,10,TRUE,0.084935897,60,30,4.6,0,10.0,62,8,30.35,19412
311,2008,11,6,13,TRUE,0.203525641,60,30,4.6,1,10.0,54,0,30.3,24013
311,2008,11,6,16,TRUE,0.491987179,60,30,4.6,0,10.0,63,14,30.26,7449
311,2008,11,6,19,FALSE,0.780448718,60,30,4.6,0,10.0,78,7,30.26,0
311,2008,11,6,22,FALSE,1.068910256,60,30,4.6,0,10.0,93,5,30.26,0
312,2008,11,7,1,FALSE,0.953376206,62,30,5.2,0,10.0,86,0,30.24,0
312,2008,11,7,4,FALSE,0.663987138,62,30,5.2,0,10.0,90,0,30.24,0
312,2008,11,7,7,TRUE,0.374598071,62,30,5.2,1,9.0,96,0,30.22,1309
312,2008,11,7,10,TRUE,0.085209003,62,30,5.2,0,9.0,84,3,30.22,19306
312,2008,11,7,13,TRUE,0.204180064,62,30,5.2,0,10.0,75,0,30.16,24011
312,2008,11,7,16,TRUE,0.493569132,62,30,5.2,1,10.0,55,11,30.11,7336
312,2008,11,7,19,FALSE,0.782958199,62,30,5.2,1,10.0,87,15,30.12,0
312,2008,11,7,22,FALSE,1.072347267,62,30,5.2,0,10.0,87,7,30.11,0
313,2008,11,8,1,FALSE,0.956521739,58,27,10.2,1,10.0,90,10,30.11,0
313,2008,11,8,4,FALSE,0.666666667,58,27,10.2,1,10.0,90,9,30.08,0
313,2008,11,8,7,TRUE,0.376811594,58,27,10.2,3,10.0,93,0,30.06,115
313,2008,11,8,10,TRUE,0.086956522,58,27,10.2,4,10.0,81,7,30.06,5851
313,2008,11,8,13,TRUE,0.202898551,58,27,10.2,4,10.0,84,9,29.98,3697
313,2008,11,8,16,TRUE,0.492753623,58,27,10.2,4,6.0,93,10,29.93,696
313,2008,11,8,19,FALSE,0.782608696,58,27,10.2,4,5.0,93,16,29.91,0
313,2008,11,8,22,FALSE,1.072463768,58,27,10.2,3,10.0,86,15,29.88,0
314,2008,11,9,1,FALSE,0.959612278,57,28,19.3,3,10.0,83,23,29.87,0
314,2008,11,9,4,FALSE,0.668820679,57,28,19.3,3,10.0,83,24,29.85,0
314,2008,11,9,7,TRUE,0.378029079,57,28,19.3,2,10.0,83,21,29.86,1209
314,2008,11,9,10,TRUE,0.08723748,57,28,19.3,2,10.0,75,14,29.88,19618
314,2008,11,9,13,TRUE,0.20355412,57,28,19.3,2,10.0,70,20,29.87,24686
314,2008,11,9,16,TRUE,0.494345719,57,28,19.3,3,10.0,78,15,29.87,4927
314,2008,11,9,19,FALSE,0.785137318,57,28,19.3,2,10.0,83,15,29.91,0
314,2008,11,9,22,FALSE,1.075928918,57,28,19.3,2,10.0,83,25,29.96,0
315,2008,11,10,1,FALSE,0.962722853,55,28,8.5,1,10.0,86,11,29.98,0
315,2008,11,10,4,FALSE,0.670988655,55,28,8.5,1,10.0,90,5,30.02,0
315,2008,11,10,7,TRUE,0.379254457,55,28,8.5,3,10.0,90,9,30.07,381
315,2008,11,10,10,TRUE,0.087520259,55,28,8.5,3,10.0,72,9,30.09,14852
315,2008,11,10,13,TRUE,0.204213938,55,28,8.5,3,10.0,65,14,30.06,24073
315,2008,11,10,16,TRUE,0.495948136,55,28,8.5,3,10.0,70,9,30.07,4945
315,2008,11,10,19,FALSE,0.787682334,55,28,8.5,3,10.0,78,9,30.09,0
315,2008,11,10,22,FALSE,1.079416532,55,28,8.5,3,10.0,83,9,30.13,0
316,2008,11,11,1,FALSE,0.965853659,57,28,10.2,3,10.0,90,9,30.16,0
316,2008,11,11,4,FALSE,0.673170732,57,28,10.2,4,10.0,96,7,30.17,0
316,2008,11,11,7,TRUE,0.380487805,57,28,10.2,3,10.0,86,7,30.21,207
316,2008,11,11,10,TRUE,0.087804878,57,28,10.2,3,10.0,75,10,30.27,8425
316,2008,11,11,13,TRUE,0.204878049,57,28,10.2,3,10.0,72,10,30.24,9466
316,2008,11,11,16,TRUE,0.497560976,57,28,10.2,3,10.0,72,15,30.24,3303
316,2008,11,11,19,FALSE,0.790243902,57,28,10.2,3,10.0,72,11,30.27,0
316,2008,11,11,22,FALSE,1.082926829,57,28,10.2,3,10.0,80,10,30.27,0
317,2008,11,12,1,FALSE,0.969004894,60,28,5.9,4,8.0,93,6,30.28,0
317,2008,11,12,4,FALSE,0.675367047,60,28,5.9,4,10.0,96,8,30.27,0
317,2008,11,12,7,TRUE,0.381729201,60,28,5.9,4,9.0,87,0,30.3,162
317,2008,11,12,10,TRUE,0.088091354,60,28,5.9,4,9.0,87,5,30.32,4780
317,2008,11,12,13,TRUE,0.205546493,60,28,5.9,3,9.0,84,3,30.26,12683
317,2008,11,12,16,TRUE,0.499184339,60,28,5.9,3,9.0,87,16,30.21,6774
317,2008,11,12,19,FALSE,0.792822186,60,28,5.9,3,10.0,93,8,30.21,0
317,2008,11,12,22,FALSE,1.086460033,60,28,5.9,2,10.0,93,0,30.23,0
318,2008,11,13,1,FALSE,0.972176759,60,28,6.0,1,10.0,93,0,30.23,0
318,2008,11,13,4,FALSE,0.677577741,60,28,6.0,2,10.0,96,0,30.22,0
318,2008,11,13,7,TRUE,0.382978723,60,28,6.0,1,10.0,96,0,30.22,915
318,2008,11,13,10,TRUE,0.088379705,60,28,6.0,1,9.0,93,5,30.23,17909
318,2008,11,13,13,TRUE,0.206219313,60,28,6.0,1,10.0,63,9,30.16,22652
318,2008,11,13,16,TRUE,0.500818331,60,28,6.0,1,10.0,75,20,30.11,6592
318,2008,11,13,19,FALSE,0.795417349,60,28,6.0,0,10.0,78,10,30.1,0
318,2008,11,13,22,FALSE,1.090016367,60,28,6.0,0,10.0,87,8,30.1,0
319,2008,11,14,1,FALSE,0.973770492,66,10,6.5,0,10.0,90,3,30.1,0
319,2008,11,14,4,FALSE,0.678688525,66,10,6.5,0,10.0,93,0,30.08,0
