,Date,Close,Volume,Open,High,Low
758,2021-01-13,1854.9,203544,1855,1859.3,1841.6
757,2021-01-14,1851.4,242126,1845.6,1853.6,1843.4
756,2021-01-15,1829.9,224725,1847.3,1856.6,1822.1
755,2021-01-19,1840.2,324829,1828.8,1845,1800.8
754,2021-01-20,1870.2,51238,1843.2,1875.6,1865.8
753,2021-01-21,1869.3,47567,1875.6,1874.5,1870.8
752,2021-01-22,1859.9,74763,1874,1874.1,1839.7
751,2021-01-25,1859,86197,1858.6,1870.9,1850
750,2021-01-26,1854.8,89895,1858.7,1864.5,1851.1
749,2021-01-27,1848.9,163249,1854.3,1847.6,1841.5
748,2021-01-28,1841.2,270329,1847.2,1846.1,1843.1
747,2021-01-29,1850.3,269474,1845.6,1851.7,1843.8
746,2021-02-01,1863.9,237650,1865,1876,1851.7
745,2021-02-02,1833.4,226676,1863.6,1866.3,1830.4
744,2021-02-03,1835.1,134552,1838.5,1845.9,1830.1
743,2021-02-04,1791.2,269731,1834.5,1835.7,1784.6
742,2021-02-05,1813,202612,1794.3,1816,1792.2
741,2021-02-08,1834.2,171978,1818.1,1840.6,1807.3
740,2021-02-09,1837.5,151353,1832.4,1849.5,1830.3
739,2021-02-10,1842.7,173508,1838.3,1856.6,1834
738,2021-02-11,1826.8,143597,1844.3,1848.6,1821.7
737,2021-02-12,1823.2,169671,1825.4,1825.1,1819.1
736,2021-02-16,1799,348000,1795,1796.1,1793
735,2021-02-17,1772.8,250909,1793.1,1779.9,1770.6
734,2021-02-18,1775,220586,1776,1775.8,1772.8
733,2021-02-19,1777.4,247288,1774.6,1790.9,1759
732,2021-02-22,1808.4,216129,1782,1812.4,1778.6
731,2021-02-23,1805.9,187078,1809.3,1815.2,1794.5
730,2021-02-24,1797.9,220240,1805,1813,1782.2
729,2021-02-25,1775.4,309165,1804.9,1781.7,1763.9
728,2021-02-26,1728.8,351549,1770.9,1734.4,1725.5
727,2021-03-01,1723,238037,1732.8,1757.4,1717.2
726,2021-03-02,1733.6,230514,1722.8,1737.8,1704.6
725,2021-03-03,1715.8,251741,1736.5,1739.1,1699.4
724,2021-03-04,1700.7,271077,1708.4,1721.6,1687.6
723,2021-03-05,1698.5,254927,1695.3,1705.7,1683
722,2021-03-08,1678,258100,1701.6,1712,1673.3
721,2021-03-09,1716.9,233565,1679.3,1718.7,1676.7
720,2021-03-10,1721.8,213679,1714.5,1725.3,1705.6
719,2021-03-11,1722.6,197168,1725,1738,1716.8
718,2021-03-12,1719.8,222995,1720.5,1728,1696.6
717,2021-03-15,1729.2,158839,1726.5,1733.2,1719.2
716,2021-03-16,1730.9,170463,1730.7,1740.5,1724.4
715,2021-03-17,1727.1,214084,1730,1750.6,1722
714,2021-03-18,1734.6,18942,1745.9,1756,1719.1
713,2021-03-19,1743.9,36859,1736.3,1748.2,1729.3
712,2021-03-22,1740.4,36260,1747.5,1749.2,1728.6
711,2021-03-23,1727.5,62567,1741.2,1729.3,1727.7
710,2021-03-24,1735.5,68820,1728.2,1739.9,1724.8
709,2021-03-25,1727.3,73549,1736,1732.2,1722.5
708,2021-03-26,1734.7,98882,1727.5,1737.9,1721.2
707,2021-03-29,1714.6,171876,1732.4,1734.8,1705.6
706,2021-03-30,1686,218812,1713,1714.8,1678.3
705,2021-03-31,1715.6,205346,1685.9,1716.3,1677.3
704,2021-04-01,1728.4,166688,1709,1732,1706.4
703,2021-04-05,1728.8,100575,1730,1734.4,1721.6
702,2021-04-06,1743,148878,1729.2,1745.5,1742.2
701,2021-04-07,1741.6,118174,1744.4,1744.1,1736
700,2021-04-08,1758.2,140648,1738.6,1759.4,1733.6
699,2021-04-09,1744.8,165011,1756.5,1758.2,1730.8
698,2021-04-12,1732.7,122724,1744.5,1733.7,1727
697,2021-04-13,1747.6,170934,1732.2,1748.1,1744.6
696,2021-04-14,1736.3,141968,1746.4,1737.4,1736.1
695,2021-04-15,1766.8,193552,1736.6,1766.2,1763.6
694,2021-04-16,1780.2,167944,1764.8,1784.7,1760.3
693,2021-04-19,1770.6,178114,1778.8,1790.4,1766.6
692,2021-04-20,1778.4,165014,1770.5,1780.8,1763.5
691,2021-04-21,1793.1,171089,1779.1,1795.9,1790.5
690,2021-04-22,1782,160685,1794.5,1784.8,1778.7
689,2021-04-23,1777.8,171772,1784,1796.3,1769.5
688,2021-04-26,1780.1,136847,1776.1,1782.4,1780.3
687,2021-04-27,1778.8,140469,1781.1,1785.9,1773.9
686,2021-04-28,1773.9,190626,1776.4,1782.7,1761.8
685,2021-04-29,1768.3,222795,1781.9,1774.5,1771.3
684,2021-04-30,1767.7,160763,1772.4,1770,1764.9
683,2021-05-03,1791.8,198798,1768.1,1794.1,1790.8
682,2021-05-04,1776,225083,1793.2,1799.5,1769.2
681,2021-05-05,1784.3,176172,1778.4,1788.1,1785.4
680,2021-05-06,1815.7,277680,1787,1816.5,1813
679,2021-05-07,1831.3,332450,1815.4,1833.4,1830.6
678,2021-05-10,1837.6,254657,1835.4,1846.3,1830.5
677,2021-05-11,1836.1,294462,1836.2,1839.2,1837.3
676,2021-05-12,1822.8,323911,1838.2,1844.7,1813
675,2021-05-13,1824,238443,1816.2,1829.1,1808.4
674,2021-05-14,1838.1,222090,1826.4,1847.1,1819
673,2021-05-17,1867.6,260925,1845.9,1867.9,1866.2
672,2021-05-18,1868,219676,1867.3,1870.6,1868.8
671,2021-05-19,1881.5,387547,1870.2,1874,1862
670,2021-05-20,1883.9,43110,1872.2,1887.2,1866.2
669,2021-05-21,1878.9,51799,1880.4,1892.3,1872.5
668,2021-05-24,1886.7,51824,1885.6,1890,1877.9
667,2021-05-25,1900.5,174389,1883.4,1903.7,1900
666,2021-05-26,1903.8,172696,1902.4,1915.6,1893
665,2021-05-27,1898.5,203605,1899.3,1901.6,1898.9
664,2021-05-28,1905.3,194069,1899.8,1908.8,1884.3
663,2021-06-01,1905,283146,1901.8,1903,1901.6
662,2021-06-02,1909.9,160414,1903,1911.8,1896.4
661,2021-06-03,1873.3,269228,1910.5,1876,1872.2
660,2021-06-04,1892,224522,1872.7,1894.6,1891.6
659,2021-06-07,1898.8,142315,1894.3,1902.9,1883.7
658,2021-06-08,1894.4,170166,1901.6,1906.9,1885.7
657,2021-06-09,1895.5,143891,1894.4,1901.7,1889.3
656,2021-06-10,1896.4,244698,1891.4,1903,1871.8
655,2021-06-11,1879.6,213681,1901.9,1906.2,1876.1
654,2021-06-14,1865.9,235708,1879.6,1879.7,1845.7
653,2021-06-15,1856.4,152410,1867.8,1870.9,1853
652,2021-06-16,1861.4,228605,1861,1866,1804.4
651,2021-06-17,1774.8,372368,1812.3,1826.4,1767.9
650,2021-06-18,1769,254641,1773.9,1797.9,1761.2
649,2021-06-21,1782.9,187249,1764.3,1786.9,1764.1
648,2021-06-22,1777.4,167293,1783.2,1790.1,1771.2
647,2021-06-23,1783.4,175084,1779.1,1795.6,1773.1
646,2021-06-24,1776.7,148872,1778.2,1788.6,1772.7
645,2021-06-25,1777.8,158121,1775.7,1791,1773.6
644,2021-06-28,1780.7,158467,1782,1786.1,1770.4
643,2021-06-29,1763.6,232701,1778.8,1779.2,1750.1
642,2021-06-30,1771.6,169111,1761.9,1774.7,1753.2
641,2021-07-01,1776.8,167260,1770.8,1783.4,1765.9
640,2021-07-02,1783.3,202365,1777.5,1795.9,1774.4
639,2021-07-06,1794.2,273015,1787.5,1815.7,1784.7
638,2021-07-07,1802.1,168050,1797,1810.2,1794.1
637,2021-07-08,1800.2,234021,1803.8,1819.5,1793.5
636,2021-07-09,1810.6,172928,1803.2,1813,1796.6
635,2021-07-12,1805.9,188154,1808.5,1811,1791
634,2021-07-13,1809.9,227638,1806.7,1818,1798.7
633,2021-07-14,1825,204998,1808.3,1831.1,1804.9
632,2021-07-15,1829,168788,1828.7,1835,1820.6
631,2021-07-16,1815,181535,1830.7,1832.7,1809.5
630,2021-07-19,1809.2,247651,1811.6,1818,1795
629,2021-07-20,1811.4,216747,1813.5,1825.9,1805.2
628,2021-07-21,1807.4,64012,1814.7,1818.1,1798.3
627,2021-07-22,1809.2,53343,1807.8,1812.3,1796
626,2021-07-23,1805.9,88214,1811.5,1814.5,1793.1
625,2021-07-26,1803.4,81390,1806.4,1816.1,1800.2
624,2021-07-27,1804,76707,1801.5,1809.5,1796.9
623,2021-07-28,1804.6,195298,1802.4,1813.9,1795.6
622,2021-07-29,1835.8,204918,1811.5,1837.5,1810.9
621,2021-07-30,1817.2,152236,1832.5,1835.5,1813.1
620,2021-08-02,1822.2,157414,1817,1823.2,1808.2
619,2021-08-03,1814.1,101460,1816.8,1818.2,1809.5
618,2021-08-04,1814.5,237140,1813.7,1835.9,1808.3
617,2021-08-05,1808.9,166287,1814.9,1817.9,1799.7
616,2021-08-06,1763.1,305778,1806.7,1807,1759.5
615,2021-08-09,1726.5,282388,1765,1765.7,1677.9
614,2021-08-10,1731.7,178253,1732,1739.4,1718.5
613,2021-08-11,1753.3,181306,1730.4,1756.7,1724.6
612,2021-08-12,1751.8,133990,1752.9,1759.6,1742.6
611,2021-08-13,1778.2,140689,1754.4,1781.9,1753
610,2021-08-16,1789.8,133821,1780.9,1791.3,1772
609,2021-08-17,1787.8,142476,1789.1,1797.6,1782.1
608,2021-08-18,1784.4,131190,1787.8,1795.7,1778.8
607,2021-08-19,1783.1,147534,1789.5,1795,1774.6
606,2021-08-20,1784,106495,1782.8,1791,1780
605,2021-08-23,1806.3,150238,1781.2,1809.1,1778
604,2021-08-24,1808.5,112953,1807.6,1812.2,1802.6
603,2021-08-25,1791,160525,1805.1,1805.3,1784
602,2021-08-26,1795.2,131078,1793,1800.4,1781.3
601,2021-08-27,1819.5,198760,1795.2,1821.9,1785.2
600,2021-08-30,1812.2,102579,1821.6,1826.5,1810
599,2021-08-31,1818.1,162209,1812.2,1821.9,1803.4
598,2021-09-01,1816,138802,1816.7,1822.7,1810.6
597,2021-09-02,1811.5,111099,1816.2,1819.6,1806.5
596,2021-09-03,1833.7,181932,1811.5,1836.9,1810.9
595,2021-09-07,1798.5,248598,1833.5,1833.5,1793.7
594,2021-09-08,1793.5,158104,1796.1,1804.4,1783.1
593,2021-09-09,1800,152037,1790.9,1803.4,1785.1
592,2021-09-10,1792.1,134148,1796.2,1806,1788.2
591,2021-09-13,1794.4,110870,1789.8,1800.2,1784.4
590,2021-09-14,1807.1,193835,1794.8,1810.6,1780.6
589,2021-09-15,1794.8,137513,1806.6,1808.5,1791.7
588,2021-09-16,1756.7,243613,1795.5,1797.3,1745.5
587,2021-09-17,1751.4,180673,1754.6,1767.8,1747.1
586,2021-09-20,1763.8,150573,1754.2,1768.4,1742.3
585,2021-09-21,1778.2,139900,1765.5,1782.8,1758.3
584,2021-09-22,1778.8,169937,1775,1788.4,1764.6
583,2021-09-23,1749.8,220098,1769.2,1777.1,1737.5
582,2021-09-24,1751.7,147736,1743.7,1758,1740.2
581,2021-09-27,1752,135811,1751.8,1760.9,1744.7
580,2021-09-28,1737.5,211821,1750,1754.3,1727.8
579,2021-09-29,1722.9,175420,1734,1746,1721.1
578,2021-09-30,1757,237967,1726,1765,1721.8
577,2021-10-01,1758.4,148890,1757.2,1765.2,1749.9
576,2021-10-04,1767.6,163944,1762.6,1771.5,1747.7
557,2021-10-29,1783.9,248553,1801.5,1802.9,1772.4
575,2021-10-29,1783.9,248553,1801.5,1802.9,1772.4
556,2021-11-01,1795.8,140366,1785.3,1797.5,1780.2
574,2021-11-01,1795.8,140366,1785.3,1797.5,1780.2
555,2021-11-02,1789.4,141590,1794.8,1797.8,1787.4
573,2021-11-02,1789.4,141590,1794.8,1797.8,1787.4
554,2021-11-03,1763.9,248047,1789.2,1789.3,1758.5
572,2021-11-03,1763.9,248047,1789.2,1789.3,1758.5
553,2021-11-04,1793.5,213034,1769.9,1800.3,1769.3
571,2021-11-04,1793.5,213034,1769.9,1800.3,1769.3
552,2021-11-05,1816.8,276580,1792.6,1820.1,1785.3
570,2021-11-05,1816.8,276580,1792.6,1820.1,1785.3
551,2021-11-08,1828,180098,1820.6,1828.3,1813.8
569,2021-11-08,1828,180098,1820.6,1828.3,1813.8
550,2021-11-09,1830.8,202363,1826.9,1834.8,1821
568,2021-11-09,1830.8,202363,1826.9,1834.8,1821
549,2021-11-10,1848.3,323266,1834.5,1870.6,1823
567,2021-11-10,1848.3,323266,1834.5,1870.6,1823
548,2021-11-11,1863.9,178701,1851.5,1868.7,1845.1
566,2021-11-11,1863.9,178701,1851.5,1868.7,1845.1
547,2021-11-12,1868.5,192007,1864.3,1871.4,1847.5
565,2021-11-12,1868.5,192007,1864.3,1871.4,1847.5
546,2021-11-15,1866.6,208217,1872.6,1873,1858.5
564,2021-11-15,1866.6,208217,1872.6,1873,1858.5
545,2021-11-16,1854.1,212495,1864.9,1879.5,1851
563,2021-11-16,1854.1,212495,1864.9,1879.5,1851
544,2021-11-17,1872.8,30319,1854.5,1873.1,1853.8
562,2021-11-17,1872.8,30319,1854.5,1873.1,1853.8
543,2021-11-18,1864,48241,1871.7,1875.9,1859.4
561,2021-11-18,1864,48241,1871.7,1875.9,1859.4
542,2021-11-19,1854.3,61307,1863.8,1870.5,1847
560,2021-11-19,1854.3,61307,1863.8,1870.5,1847
541,2021-11-22,1809.1,136164,1850.7,1853,1805.3
559,2021-11-22,1809.1,136164,1850.7,1853,1805.3
540,2021-11-23,1786.3,146754,1808.7,1815.2,1784.3
558,2021-11-23,1786.3,146754,1808.7,1815.2,1784.3
539,2021-11-24,1786.9,101304,1792.3,1798.8,1780.2
538,2021-11-26,1788.1,173605,1792.3,1819.3,1781.6
537,2021-11-29,1785.2,145347,1795.2,1801.5,1782
536,2021-11-30,1776.5,234588,1786.9,1811.4,1771.2
535,2021-12-01,1784.3,172176,1777.4,1795.7,1773.7
534,2021-12-02,1762.7,164492,1783.8,1785.2,1762.2
533,2021-12-03,1783.9,170092,1769.4,1788,1766
532,2021-12-06,1779.5,99840,1787.7,1789,1776.4
531,2021-12-07,1784.7,124583,1779.5,1789.3,1772.4
530,2021-12-08,1785.5,106555,1785.1,1794.3,1780.1
529,2021-12-09,1776.7,121045,1784.3,1788.4,1773.3
528,2021-12-10,1784.8,140032,1776.3,1791,1770.4
527,2021-12-13,1788.3,103999,1784.2,1792.8,1782.2
526,2021-12-14,1772.3,148182,1787.6,1789.8,1766.1
525,2021-12-15,1764.5,158071,1771.9,1781.3,1753
524,2021-12-16,1798.2,164102,1777.9,1800.7,1775.7
523,2021-12-17,1804.9,152640,1801.5,1815.7,1796.5
522,2021-12-20,1794.6,104146,1800.2,1804.6,1789
521,2021-12-21,1788.7,131120,1791.4,1801.7,1785
520,2021-12-22,1802.2,107201,1789.4,1806.3,1785.8
519,2021-12-23,1811.7,101178,1805.6,1812,1799
518,2021-12-27,1808.8,80323,1810.2,1814.6,1803.6
517,2021-12-28,1810.9,97605,1812.1,1821.6,1805.5
516,2021-12-29,1805.8,135650,1806.6,1808,1789.1
515,2021-12-30,1814.1,110142,1805.6,1818.1,1796.2
514,2021-12-31,1828.6,101324,1817,1831.4,1815.4
513,2022-01-03,1800.1,163300,1830.1,1833,1798.2
512,2022-01-04,1814.6,162124,1801.1,1817.2,1798.1
511,2022-01-05,1825.1,167651,1815.2,1830.7,1808.2
510,2022-01-06,1789.2,233180,1810.6,1811.6,1785.4
509,2022-01-07,1797.4,218941,1791,1798.4,1781.3
508,2022-01-10,1798.8,153934,1796.4,1802,1789.3
507,2022-01-11,1818.5,165152,1801.3,1823.1,1799.7
506,2022-01-12,1827.3,173549,1821.3,1828.2,1814.4
505,2022-01-13,1821.4,197305,1825.7,1828.3,1811.8
504,2022-01-14,1816.5,164913,1822.1,1829.3,1814.2
503,2022-01-18,1812.4,347305,1818.7,1822.9,1804.7
502,2022-01-19,1845.5,84788,1816.4,1846.1,1811.6
501,2022-01-20,1844.9,78202,1842.9,1850.8,1838.4
500,2022-01-21,1834.1,66596,1842.6,1845.8,1830.6
499,2022-01-24,1844.2,100586,1838.3,1847.2,1831.9
498,2022-01-25,1855,71595,1846,1856.7,1836.8
497,2022-01-26,1832,146441,1850.7,1852.6,1816.4
496,2022-01-27,1795,198030,1821.4,1823.8,1792.7
495,2022-01-28,1786.6,211839,1799.6,1800.3,1780.6
494,2022-01-31,1796.4,134623,1792.8,1800.9,1785.8
493,2022-02-01,1801.5,125228,1798.9,1809.7,1796.2
492,2022-02-02,1810.3,120057,1800.8,1812,1794.6
491,2022-02-03,1804.1,168783,1807.4,1809.5,1788.5
490,2022-02-04,1807.8,175521,1805.4,1815.8,1792.1
489,2022-02-07,1821.8,137112,1808,1824.6,1807.5
488,2022-02-08,1827.9,138151,1821.5,1829.9,1816
487,2022-02-09,1836.6,128735,1827,1837.1,1825.5
486,2022-02-10,1837.4,221886,1834,1843.3,1821.8
485,2022-02-11,1842.1,232425,1827,1867.4,1821.1
484,2022-02-14,1869.4,220292,1862.2,1876.5,1851.9
483,2022-02-15,1856.2,208428,1873.8,1881.6,1845.4
482,2022-02-16,1871.5,136348,1855.5,1874.6,1851.8
481,2022-02-17,1902,251680,1872,1904,1869.7
480,2022-02-18,1899.8,155484,1901.4,1905,1888
479,2022-02-22,1907.4,323210,1903.5,1918.3,1889.7
478,2022-02-23,1910.4,151417,1901.2,1912.9,1891.1
477,2022-02-24,1926.3,409954,1911.9,1976.5,1878.6
476,2022-02-25,1887.6,220963,1906.5,1925,1884.4
475,2022-02-28,1900.7,239416,1921,1935.2,1892.2
474,2022-03-01,1943.8,215091,1908.4,1952.6,1903
473,2022-03-02,1922.3,221028,1945.3,1951.4,1916
472,2022-03-03,1935.9,170994,1931.7,1944.6,1923.1
471,2022-03-04,1966.6,228205,1938.5,1974.9,1931.5
470,2022-03-07,1995.9,345526,1978.5,2007.5,1964.2
469,2022-03-08,2043.3,413624,2001,2078.8,1985.8
468,2022-03-09,1988.2,329822,2060.2,2068.5,1981
467,2022-03-10,2000.4,279944,1992.8,2015.1,1975
466,2022-03-11,1985,234258,2000.3,2004,1960.6
465,2022-03-14,1960.8,146870,1988.7,1994.8,1952
464,2022-03-15,1929.7,208752,1953.7,1956.9,1908.1
463,2022-03-16,1909.2,188471,1920.1,1930.1,1895.2
462,2022-03-17,1948.2,32640,1933.4,1955.6,1929
461,2022-03-18,1933.9,34050,1947.9,1950.9,1922.7
460,2022-03-21,1934.8,46403,1927.4,1947.2,1922.2
459,2022-03-22,1926.7,46165,1941,1944.7,1915.5
458,2022-03-23,1942.6,48141,1926.3,1953.9,1920.7
457,2022-03-24,1967.7,65218,1948.9,1972.5,1942.9
456,2022-03-25,1959.8,60137,1963.2,1970.4,1948.2
455,2022-03-28,1944.7,106563,1962.5,1965.2,1920.7
454,2022-03-29,1918,207331,1927.2,1934.4,1893.2
453,2022-03-30,1939,133201,1924,1943.4,1920.1
452,2022-03-31,1954,143756,1937.3,1955,1923
451,2022-04-01,1923.7,129770,1942.4,1944.5,1921.4
450,2022-04-04,1934,106062,1927.1,1941.6,1918.2
449,2022-04-05,1927.5,142736,1937.3,1948.9,1920.9
448,2022-04-06,1923.1,149065,1927.6,1937.6,1916.2
447,2022-04-07,1937.8,119672,1928.1,1941.7,1923.3
446,2022-04-08,1945.6,138521,1934.3,1952.2,1930.4
445,2022-04-11,1948.2,179115,1949.6,1974.6,1942.9
444,2022-04-12,1976.1,167267,1957.4,1982.7,1953
443,2022-04-13,1984.7,128353,1970.5,1985.8,1966.3
442,2022-04-14,1974.9,136906,1981.6,1984,1962.7
441,2022-04-18,1986.4,135491,1978.5,2003,1974.4
440,2022-04-19,1959,176033,1981.2,1985.1,1945.5
439,2022-04-20,1955.6,136017,1952.7,1960.9,1941
438,2022-04-21,1948.2,149700,1960,1960.1,1938
437,2022-04-22,1934.3,172335,1953.1,1957.8,1928
436,2022-04-25,1896,222175,1931.9,1935.5,1891.8
435,2022-04-26,1904.1,159198,1899.8,1912.2,1896.3
434,2022-04-27,1888.7,168759,1907.4,1908.1,1881.6
433,2022-04-28,1891.3,166979,1886.8,1897.8,1870.9
432,2022-04-29,1911.7,169590,1895.8,1921.3,1893.5
431,2022-05-02,1863.6,186052,1896.2,1900.4,1853.4
430,2022-05-03,1870.6,161150,1863.6,1878.4,1849.7
429,2022-05-04,1868.8,155972,1868.3,1892,1861.1
428,2022-05-05,1875.7,212206,1884.1,1910.7,1872.3
427,2022-05-06,1882.8,165627,1877.5,1894,1865
426,2022-05-09,1858.6,194520,1883.7,1885.6,1851
425,2022-05-10,1841,235122,1853.9,1864.7,1834.5
424,2022-05-11,1853.7,219335,1836.6,1857.8,1830.6
423,2022-05-12,1824.6,230455,1852.3,1858.8,1820.1
422,2022-05-13,1808.2,172127,1821.4,1827.6,1797.2
421,2022-05-16,1814,156521,1809.4,1826,1785
420,2022-05-17,1818.9,134758,1823.9,1834.8,1811
419,2022-05-18,1822.4,33301,1820.2,1829.3,1811.7
418,2022-05-19,1847.8,36782,1821.3,1854.5,1814.9
417,2022-05-20,1848.4,40522,1847.4,1854,1837.3
416,2022-05-23,1853.9,57586,1850.9,1870.4,1849.7
415,2022-05-24,1871.4,69225,1858.6,1875,1853.9
414,2022-05-25,1852.5,95996,1871.2,1872.7,1845
413,2022-05-26,1853.9,88345,1857.9,1859,1842.5
412,2022-05-27,1857.3,119997,1855.1,1866.9,1851.9
411,2022-05-31,1848.4,191376,1856.5,1867.9,1837.6
410,2022-06-01,1848.7,152568,1840,1853,1830.2
409,2022-06-02,1871.4,123196,1849.9,1874.4,1846.5
408,2022-06-03,1850.2,110502,1872.6,1878.6,1849.7
407,2022-06-06,1843.7,95742,1853.7,1861.2,1843
406,2022-06-07,1852.1,115125,1843.5,1858.2,1838.5
405,2022-06-08,1856.5,110022,1855,1862.4,1846.6
404,2022-06-09,1852.8,123946,1855.1,1857.8,1841.9
403,2022-06-10,1875.5,258683,1850.4,1879.6,1826.5
402,2022-06-13,1831.8,243512,1879,1882.5,1819
401,2022-06-14,1813.5,155376,1820.9,1833.3,1806.1
400,2022-06-15,1819.6,198265,1809.7,1845.4,1808.4
399,2022-06-16,1849.9,173720,1835.8,1860.2,1816.3
398,2022-06-17,1840.6,137967,1859.3,1861.5,1836.1
397,2022-06-21,1838.8,171831,1840.6,1848.4,1830.7
396,2022-06-22,1838.4,142428,1834.9,1850.3,1824.5
395,2022-06-23,1829.8,159259,1839.7,1829.1,1824
394,2022-06-24,1830.3,134283,1824.2,1833.7,1817.7
393,2022-06-27,1824.8,135496,1839.6,1842.8,1821.8
392,2022-06-28,1821.2,103812,1823.6,1830.9,1819.1
391,2022-06-29,1817.5,147761,1821.4,1834.9,1810.7
390,2022-06-30,1807.3,196788,1819.2,1826.8,1802.5
389,2022-07-01,1801.5,238651,1808.1,1813.6,1783.4
388,2022-07-05,1763.9,293094,1814.4,1815.2,1763
387,2022-07-06,1736.5,249079,1764.2,1771.5,1730.7
386,2022-07-07,1739.7,143028,1737.2,1748.2,1734.7
385,2022-07-08,1742.3,166939,1738.7,1751.7,1726
384,2022-07-11,1731.7,151802,1741.5,1743,1729
383,2022-07-12,1724.8,230448,1731.3,1742.2,1721.6
382,2022-07-13,1735.5,269477,1723.6,1744.3,1704.5
381,2022-07-14,1705.8,242301,1733.6,1734.8,1695
380,2022-07-15,1703.6,172240,1708.2,1714.2,1696.6
379,2022-07-18,1710.2,144409,1706.4,1722,1704.4
378,2022-07-19,1728.1,23419,1725.2,1734.2,1720.7
377,2022-07-20,1717.7,47329,1727,1730.4,1707.8
376,2022-07-21,1731.3,56532,1711.5,1737.3,1696.1
375,2022-07-22,1745.3,70482,1735.3,1755.9,1729.8
374,2022-07-25,1737.1,73873,1744,1752.5,1730.9
373,2022-07-26,1735.7,84467,1735.9,1744.3,1729.6
372,2022-07-27,1737.5,114058,1733.1,1758.2,1727
371,2022-07-28,1769.2,186813,1751.4,1774.4,1750.4
370,2022-07-29,1781.8,136893,1773.1,1784.6,1768.4
369,2022-08-01,1787.7,131463,1782.5,1792.5,1774.3
368,2022-08-02,1789.7,169496,1789.2,1805,1776
367,2022-08-03,1776.4,147085,1777.3,1789.4,1770
366,2022-08-04,1806.9,146208,1782.1,1812,1779.4
365,2022-08-05,1791.2,164173,1807.7,1811.6,1780.2
364,2022-08-08,1805.2,101477,1790.3,1806.4,1786.9
363,2022-08-09,1812.3,117689,1805.5,1817,1799.4
362,2022-08-10,1813.7,151584,1811.5,1824.6,1803.3
361,2022-08-11,1807.2,115221,1807.9,1814.9,1798.6
360,2022-08-12,1815.5,114600,1805.2,1819.1,1799.6
359,2022-08-15,1798.1,134361,1818.9,1818.9,1787.6
358,2022-08-16,1789.7,90514,1795.5,1798,1785.4
357,2022-08-17,1776.7,134521,1790.8,1796.6,1773.9
356,2022-08-18,1771.2,119686,1777.1,1786.3,1768.8
355,2022-08-19,1762.9,133714,1773.1,1773.3,1759.1
354,2022-08-22,1748.4,137883,1760.6,1762.1,1740.2
353,2022-08-23,1761.2,140603,1750,1767.5,1743.1
352,2022-08-24,1761.5,111405,1761.3,1769.5,1754.8
351,2022-08-25,1771.4,114539,1764.4,1778.8,1763
350,2022-08-26,1749.8,169654,1771.8,1772.3,1746.2
349,2022-08-29,1749.7,151838,1748.4,1757.9,1731.4
348,2022-08-30,1736.3,126018,1749.8,1752.8,1732.9
347,2022-08-31,1726.2,169549,1735.5,1738,1720.6
346,2022-09-01,1709.3,192532,1723,1723,1699.1
345,2022-09-02,1722.6,171140,1707.8,1729.5,1705.9
344,2022-09-06,1712.9,202021,1724.2,1737.4,1710.6
343,2022-09-07,1727.8,169690,1712.9,1731.2,1701.7
342,2022-09-08,1720.2,182302,1729.5,1739.4,1713.7
341,2022-09-09,1728.6,151576,1719.6,1740.5,1719.4
340,2022-09-12,1740.6,152588,1728.4,1746.4,1722.3
339,2022-09-13,1717.4,228966,1736,1742.9,1706.7
338,2022-09-14,1709.1,159797,1711.6,1717.3,1703.3
337,2022-09-15,1677.3,257001,1707.2,1707.8,1668.9
336,2022-09-16,1683.5,209506,1673.7,1689.9,1661.9
335,2022-09-19,1678.2,138336,1685.4,1688.8,1667.6
334,2022-09-20,1671.1,140765,1684.9,1688.8,1668.1
333,2022-09-21,1675.7,221902,1673.2,1696.9,1661.3
332,2022-09-22,1681.1,232407,1682.8,1693.5,1663.3
331,2022-09-23,1655.6,236570,1680.1,1685,1646.6
330,2022-09-26,1633.4,213873,1651,1657.2,1627.7
329,2022-09-27,1636.2,192565,1629.2,1650.1,1628.7
328,2022-09-28,1670,270952,1636.5,1671.6,1622.2
327,2022-09-29,1668.6,196633,1669,1673.1,1649.3
326,2022-09-30,1672,173144,1669.5,1684.4,1667.5
325,2022-10-03,1702,207858,1670.5,1710.4,1666.5
324,2022-10-04,1730.5,199426,1708.4,1738.7,1704
323,2022-10-05,1720.8,168000,1734.4,1736.6,1708.8
322,2022-10-06,1720.9,134333,1725.5,1734.2,1714.8
321,2022-10-07,1709.3,153813,1721,1722.8,1698.4
320,2022-10-10,1675.2,152626,1703.4,1707.4,1672.5
319,2022-10-11,1686,166065,1675.6,1691.3,1667.5
318,2022-10-12,1677.5,127689,1673.4,1685.1,1668
315,2022-10-17,1664,144374,1649.9,1674.3,1649.1
313,2022-10-19,1634.2,172551,1657.2,1659.8,1632.2
312,2022-10-20,1636.8,159797,1634.6,1650.3,1626.3
311,2022-10-21,1656.3,265985,1632.4,1663.1,1621.1
310,2022-10-24,1654.1,167448,1662.9,1675.5,1648
309,2022-10-25,1658,178706,1654.5,1666.8,1641.2
308,2022-10-26,1669.2,183453,1657.7,1679.4,1653.8
307,2022-10-27,1668.8,180599,1668.8,1674.8,1658.5
306,2022-10-28,1648.3,186519,1667.2,1670.9,1640.7
305,2022-10-31,1648.3,124445,1647.2,1648.5,1634.5
